ItemType,Domain,CreatedAt,ItemID,Recommendable,URL,Title,category,text,keywords,categories
Document,418,30/07/2010 09:53,85806105,FALSE,http://www.ksta.de/ratgeber/informationen-start-und-strecke-der-tippeltour-286 15189524 12662592.html,Start und Strecke der Tippeltour 286,2879925,Der beschriebene Rundweg misst nur 7 km (zzgl. 1 6 für den Anschluss an die S-Bahn)  weist dabei aber etliche Steigungen auf. Einkehrgelegenheit unterwegs,,0#2879925#53
Document,418,05/08/2010 12:14,85541790,FALSE,http://www.ksta.de/ratgeber/erbschaft-zum-nachlassgericht-oder-zum-notar- 15189524 12661616.html,Zum Nachlassgericht oder zum Notar?,2879925,Erben leicht gemacht? Nicht  wenn es nach dem Willen der Bundesländer geht. Dann wird's künftig teurer und undurchsichtiger. Denn keiner wird mehr wissen  wo er einen Erbschein her bekommt - vom Nachlassgericht oder doch vom Notar?,,0#2879925#53
Document,418,09/08/2010 11:57,85517524,FALSE,http://www.ksta.de/reise/geheimtipp-madeira---die-zauberhafte-blumeninsel 15938546 12659512.html,Madeira - die zauberhafte Blumeninsel,2884680,Britische Urlauber haben die portugiesische Trauminsel längst für sich entdeckt  für den Rest Europas aber scheint Madeira noch immer ein Geheimtipp zu sein. Dabei bietet die Insel beste Bedingungen für Naturliebhaber  Strandurlauber und auch Taucher.,,0#114#2884680
Document,418,16/08/2010 03:46,137837745,FALSE,http://www.ksta.de/koeln/schauspielhaus--mut-zu-kultur--weist-kritik-zurueck 15187530 12641728.html,„Mut zu Kultur“ weist Kritik zurück,2875514,„Mut zu Kultur“ hat sich gegen den Vorwurf des leichtfertigen Umgangs mit Zahlen im Bezug auf die Sanierungskosten von Oper und Schauspiel verteidigt. Architekt Walter Thiess stellte sich am Montagabend den Fragen.,,0#2875514#31
Document,418,18/08/2010 01:20,91181065,FALSE,http://www.ksta.de/ratgeber/kein-fruehstueck-viele-kinder-gehen-hungrig-zur-schule 15189524 12654214.html,Viele Kinder gehen hungrig zur Schule,2879925,Für Ernährungsexperten ist es ein Graus: Viele Kinder verlassen morgens ohne Frühstück das Haus. Die Folge sind Reizbarkeit  Konzentrationsmängel und Heißhunger-Attacken. Wir zeigen  wie die erste Mahlzeit des Tages richtig Spaß macht.,,0#2879925#53
Document,418,27/08/2010 12:13,85314845,FALSE,http://www.ksta.de/koeln/kuhl-und-das-milieu-mit-schaefers-nas-und-dummse-tuenn 15187530 12647840.html,Mit Schäfers Nas und Dummse Tünn,2875514,Köln galt in den 60er und 70er Jahren als Hochburg der Kriminalität.,,0#2875514#31
Document,418,02/09/2010 07:09,257958704,FALSE,http://www.ksta.de/sport/drei-fragen-an-weiss--wir-stehen-sehr-gut-da- 15189364 12644352.html,„Wir stehen sehr gut da“,0,Herr Weiß  wie zufrieden sind Sie mit dem Saisonstart?,,0#2
Document,418,07/10/2010 03:01,90679310,FALSE,http://www.ksta.de/reise/original-und-kopie-diese-wahrzeichen-haben-ein-double 15938546 12636440.html,Diese Wahrzeichen haben ein Double,2884680,Die Freiheitsstatue  das Taj Mahal oder der Eiffelturm sind einzigartig? Nicht ganz. Es gibt Gebäude an völlig anderen Orten  die den Sehenswürdigkeiten zum Verwechseln ähnlich sehen. ksta.de zeigt die Doppelgänger berühmter Wahrzeichen.,,0#114#2884680
Document,418,18/10/2010 01:31,88024645,FALSE,http://www.ksta.de/gesundheit/ernaehrung-wirsing-und-fenchel-frisch-vom-feld 15938564 12607540.html,Wirsing und Fenchel frisch vom Feld,2880487,Unser Saisonkalender zeigt  welche Gemüse- und Obstsorten jetzt geerntet werden und besonders geschmackvoll sind. Im Oktober kommen unter anderem Wirsing und Fenchel frisch aus dem Garten auf den Tisch.,,0#45#2880487
Document,418,18/10/2010 11:58,86689410,FALSE,http://www.ksta.de/koeln/tanzprojekt-treffen-der-generationen 15187530 12634144.html,Treffen der Generationen,2875514,Bei einem Projekt der Caritas tanzen Senioren mit Kindern und Jugendlichen. Choreografin Vera Sander stellt sich der Herausforderung  alle auf der Bühne unter einen Hut zu bringen.,,0#2875514#31
Document,418,04/11/2010 04:23,85962991,FALSE,http://www.ksta.de/gesundheit/ernaehrung-rettich--schmeckt-gut--und-tut-gut 15938564 12620900.html,Rettich  schmeckt gut  und tut gut,2880487,Dank seiner vielen guten Eigenschaften ist Rettich nicht nur als Nahrung  sondern auch als Hausmittel bekannt und beliebt. Ab November gibt es ihn wieder frisch vom Feld. Mehr zum Rettich erfahren Sie hier.,,0#45#2880487
Document,418,11/11/2010 06:39,88622171,FALSE,http://www.ksta.de/koeln/karneval-stuermischer-start-in-die-session 15187530 12616438.html,Stürmischer Start in die Session,2875514,Der Auftakt der Karnevalssession versprach schon im Vorfeld  stürmisch zu werden. Das Bühnenprogramm musste wegen des Wetters vorzeitig abgebrochen werden. Der Heumarkt wurde zeitweise für neue Besucher gesperrt.,,0#2875514#31
Document,418,14/11/2010 04:43,85717801,FALSE,http://www.ksta.de/koeln/neuzugang-paveier-haben-einen-ergaenzungsspieler 15187530 12017296.html,Paveier haben einen Ergänzungsspieler,2875514,Denkt Paveier-Frontmann Micky Brühl ans Aufhören? Das fragt sich so mancher Fan  seit Sven Welter als Gitarrist zu der Band gestoßen ist. Doch Brühl dementiert: „An den derzeit in der Stadt kursierenden Gerüchten  ich würde die Band verlassen  ist ni,,0#2875514#31
Document,418,30/12/2010 04:33,85371605,FALSE,http://www.ksta.de/koeln/kuendigung-micky-bruehl-verlaesst-die-paveier 15187530 12017046.html,Micky Brühl verlässt die Paveier,2875514,Nach 27 Jahren verlässt Micky Brühl die Paveier. Grund sind für den Sänger der kölschen Band mehrere Querelen im Anschluss an die vergangene Session. Allerdings ist der Mitbegründer noch vertraglich an die Band gebunden.,,0#2875514#31
Document,418,17/01/2011 08:31,85475634,FALSE,http://www.ksta.de/ratgeber/wohntrends-ein-zuhause-auf-dem-wasser 15189524 12569490.html,Ein Zuhause auf dem Wasser,2879925,Mit einem Hausboot nur im Urlaub rumschippern? Warum nicht auch für immer dort leben? Die Nachfrage nach Wohnraum auf Hausbooten wird immer größer. Doch noch sind kaum Liegeplätze vorhanden  und auch Objekte fehlen.,,0#2879925#53
Document,418,19/01/2011 07:18,258896602,FALSE,http://www.ksta.de/archiv/5--tag-im-dschungelcamp 16592382 12135022.html,5. Tag im Dschungelcamp,0,,,0#41
Document,418,20/01/2011 03:33,85337524,FALSE,http://www.ksta.de/gesundheit/psychologie-zynismus-ist-vorstufe-vom-burnout 15938564 12017594.html,Zynismus ist Vorstufe vom Burnout,2880487,Aus Angst vor dem Scheitern werden Ideale lächerlich gemacht. Das hilft  drohende Konflikte zu verhindern und Spannungen abzubauen. Zumindest erst einmal. Der zynische „Angriff“ vollzieht sich dabei in drei Stufen.,,0#45#2880487
Document,418,24/01/2011 01:54,86425428,FALSE,http://www.ksta.de/koeln/unfallpraevention-schock-bilder-gegen-den-leichtsinn 15187530 12584414.html,Schock-Bilder gegen den Leichtsinn,2875514,Mit drastischen Bildern von Unfallstellen und Toten führt die Kölner Polizei Jugendlichen die Folgen riskanten Fahrens vor Augen. Jetzt wird das Pilotprojekt „Crash-Kurs NRW“ landesweit ausgedehnt.,,0#2875514#31
Document,418,30/01/2011 04:38,86493520,FALSE,http://www.ksta.de/region/jugendaemter-nicht-jeder-kann-ein-kind-aufnehmen 15189102 12581334.html,Nicht jeder kann ein Kind aufnehmen,2879993,Nach dem Tod der neunjährigen Anna aus Bad Honnef wurden die Jugendämter stark kritisiert. Ina Karabasz hat beim Kreisjugendamt einmal nachgehört: Welche Anforderungen muss jemand erfüllen  der ein Kind in Pflege nimmt?,,0#34#2879993
Document,418,08/02/2011 04:48,85321302,FALSE,http://www.ksta.de/koeln/optiker-schmuckstuecke-fuer-die-nase 15187530 12576808.html,Schmuckstücke für die Nase,2875514,Großbuchstaben in Gold- oder Strass-Prägung findet man in der Brillenwerkstatt von Jens Heinzerling genauso wenig wie große Marken. Ihm schwebt vielmehr die ganz auf das Gesicht des individuellen Kunden zugeschnittene Lösung vor.,,0#2875514#31
Document,418,08/02/2011 11:08,259706903,FALSE,http://www.ksta.de/archiv/romantisch-geniessen-am-valentinstag 16592382 12577106.html,Romantisch genießen am Valentinstag,0,Der Valentinstag am 14. Februar bietet eine wunderbare Gelegenheit für ein Candlelight-Dinner mit der Partnerin oder dem Partner. Den Besuchern der Phantaialand-Hotels steht ein besonderer Abend und ein raffiniert kreiertes Menü bevor.,,0#41
Document,418,18/02/2011 10:55,85863539,FALSE,http://www.ksta.de/ratgeber/karneval-kostueme-einfach-selbst-gemacht 15189524 12568402.html,Kostüme einfach selbst gemacht,2879925,Wer kurzfristig noch ein Karnevals-Kostüm für wenig Geld braucht  kann sich mit Haushaltsmaterialen einfach selbst helfen. Wir zeigen Ihnen wie Sie sich ganz schnell in einen Fliegenpilz oder eine Eule verwandeln können.,,0#2879925#53
Document,418,01/03/2011 03:52,85392690,FALSE,http://www.ksta.de/karneval-in-koeln/sote-jecker-countdown-karnevalsknigge 20678398 12565286.html,Karnevalsknigge für Imis und Kölner,17094050,Wer während der Karnevalstage ein paar Regeln beachtet  feiert schöner und hat weniger Stress. Was man in der jecken Zeit beachten sollte  verrät unser Karnevalsknigge für Imis und Kölner.,,0#33#17094050
Document,418,04/03/2011 03:24,85709246,FALSE,http://www.ksta.de/ratgeber/psychologie-wann-ist-ein-witz-witzig- 15189524 12505326.html,Wann ist ein Witz witzig?,2879925,Wie muss ein Witz sein  damit ihn möglichst viele Menschen lustig finden? Laut neuen Studien sollten Enten darin vorkommen und er sollte um 18:03 Uhr am 15. eines Monats erzählt werden. Warum verraten wir Ihnen hier.,,0#2879925#53
Document,418,14/03/2011 09:02,86332298,FALSE,http://www.ksta.de/koeln/hans-sueper-ein-koelscher-superstar-wird-75 15187530 12558858.html,Ein kölscher Superstar wird 75,2875514,Im Colonia Duett und im Süper Duett war er die unangefochtene Nummer eins im Karneval: Nun feiert Hans Süper im kleinsten Kreis auf Gran Canaria seinen 75. Geburtstag. Eine gerade erschienene Biografie zeichnet die Stationen des Ausnahme-Komödianten nach.,,0#2875514#31
Document,418,21/03/2011 03:54,85517912,FALSE,http://www.ksta.de/ratgeber/aufraeumen-der-plan-fuer-den-fruehjahrsputz 15189524 12513706.html,Der Plan für den Frühjahrsputz,2879925,Der Frühling ist da und bald ist es Zeit für den jährlichen Frühjahrsputz. Die Aufräumexpertin Esther Lübke weiß  wie man dabei vorgeht und erklärt  warum man am besten von Zimmer zu Zimmer vorgeht.,,0#2879925#53
Document,418,28/03/2011 01:52,85431015,FALSE,http://www.ksta.de/ratgeber/erziehung-was-tun--wenn-kinder-stehlen- 15189524 12552516.html,Was tun  wenn Kinder stehlen?,2879925,Dass Kinder stehlen  kommt in Familien aus allen Gesellschaftschichten vor. Wie soll man als Elternteil darauf reagieren? Vor allem sollte man gemeinsam mit dem Nachwuchs nach Ursachen suchen.,,0#2879925#53
Document,418,30/03/2011 03:15,86064648,FALSE,http://www.ksta.de/reise/sex-und-drogen-die-suendigsten-strassen-europas 15938546 12551096.html,Die sündigsten Straßen Europas,2884680,Hierzulande wird kein anderer Ort so sehr mit sündigem Treiben in Verbindung gebracht wie die Reeperbahn. Laut „Times“ gehört sie zu den dunkelsten  schmutzigsten und gefährlichsten Straßen Europas. ksta.de zeigt die verruchtesten Meilen.,,0#114#2884680
Document,418,11/04/2011 01:29,198341262,FALSE,http://www.ksta.de/reise/erste-liegesitze-in-der-holzklasse 15938546 12104004.html,Erste Liegesitze in der Holzklasse,0,,,0#114
Document,418,28/04/2011 04:25,88398000,FALSE,http://www.ksta.de/region/hintergrund-baumschutzsatzungen 15189102 12538830.html,Baumschutzsatzungen,2879993,In Bergisch Gladbach wurde die Baumschutzsatzung im Juni 2005 auf Antrag von CDU und FDP außer Kraft gesetzt. „Das wurde in einer namentlichen Abstimmung,,0#34#2879993
Document,418,13/05/2011 04:04,85709206,FALSE,http://www.ksta.de/ratgeber/rechts-kolumne-ist-auslachen-strafbar- 15189524 12503660.html,Ist Auslachen strafbar?,2879925,Wer es schon mal selbst erlebt hat  weiß  wie weh so etwas tun kann: Die Rede ist vom „Ausgelachtwerden“ - und zwar von der üblen Variante. Aber kann man rechtlich dafür belangt werden  wenn man über jemanden lacht?,,0#2879925#53
Document,418,27/05/2011 10:44,86306919,FALSE,http://www.ksta.de/gesundheit/alkoholsucht-die-sucht-kommt-schleichend 15938564 12525586.html,Die Sucht kommt schleichend,2880487,9 5 Millionen Deutsche trinken zu viel Alkohol. Besonders der Anteil der alkoholkranken Frauen ist weiter gestiegen. Im Rahmen der Aktionswoche „Alkohol - weniger ist besser“ bietet ksta.de Infos und Hilfe.,,0#45#2880487
Document,418,03/06/2011 10:18,85314575,FALSE,http://www.ksta.de/koeln/koelner-milieu-absturz-der-rotlichtkoenige 15187530 12053546.html,Absturz der Rotlichtkönige,2875514,Der Lange Tünn  Abels Män und Sir Münnichhoff gehörten einst zu den schillernden Figuren des Kölner Milieus. Gewalt  Geld und Glücksspiel waren Teil ihres Lebens. Heute leben sie an der Armutsgrenze. Ein Ortstermin im Friesenviertel.,,0#2875514#31
Document,418,17/06/2011 10:00,85318128,FALSE,http://www.ksta.de/ratgeber/restaurant-kritik-landhausschnitzel-in-der-sonne 15189524 12499722.html,Landhausschnitzel in der Sonne,2879925,Nomen ist ja tatsächlich manchmal auch Omen  vor allem bei diesem so oft sonnigen Frühlingswetter. Denn im Landgasthaus „Sonne“ in Marialinden kann man die gute Gasthausküche wunderbar auf der sonnigen Gartenterasse genießen.,,0#2879925#53
Document,418,14/07/2011 10:53,86719249,FALSE,http://www.ksta.de/koeln/cat-ballou-nervenkitzel-vor-dem-grossen-auftritt 15187530 11982082.html,Nervenkitzel vor dem großen Auftritt,2875514,Cat Ballou fiebern ihrem großen Auftritt am 16. Juli im Vorprogramm des Brings-Jubiläumskonzertes vor knapp 50.000 Fans im RheinEnergie-Stadion entgegen. Im vergangenen Jahr hatten sie den „Köln rockt“-Wettbewerb gewonnen.,,0#2875514#31
Document,418,01/08/2011 05:40,85367243,FALSE,http://www.ksta.de/ernaehrung/-fett-macht-fett-zehn-irrtuemer-das-essen-betreffend 15938556 12014288.html,Zehn Irrtümer - das Essen betreffend,2879803,Soll man Gemüse abkochen oder ist es roh gesünder? Und was hilft wirklich beim Abnehmen: Wenig Fett essen oder das Abendessen auslassen? Was die richtige Ernährung angeht  ist die Verunsicherung  groß. Wir räumen mit ein paar Irrtümern auf.,,0#25#2879803
Document,418,10/08/2011 05:40,86018301,FALSE,http://www.ksta.de/koeln/restaurant-abschied-von-der-isenburg 15187530 12491498.html,Abschied von der Isenburg,2875514,Das Restaurant „Isenburg“ schließt am 13. August  auf den Tag genau 26 Jahre nach seiner Eröffnung. Es hatte sich kein Nachfolger gefunden. Das alte Rittergut wird neues Zuhause einer Familie mit Kindern.,,0#2875514#31
Document,418,24/08/2011 07:00,85878303,FALSE,http://www.ksta.de/koeln/cd-produktion-hans-sueper-interpretiert-lieblingslieder 15187530 12485618.html,Hans Süper interpretiert Lieblingslieder,2875514,In einem privaten Studio entstand eine außergewöhnliche CD: Hans Süper interpretiert auf dem neuen Machwerk seine Lieblingsstücke  zum Teil mit Unterstützung einiger Musikprominenz. Unter anderem ist BAP-Frontmann Wolfgang Niedecken dabei.,,0#2875514#31
Document,418,05/09/2011 02:19,85339168,FALSE,http://www.ksta.de/gesundheit/gesundheits-kolumne-wann-ist-das-ziehen-eine-thrombose- 15938564 12043822.html,Wann ist das Ziehen eine Thrombose?,2880487,Starkes Ziehen in Kniekehle  Oberschenkel oder Wade können Symptome einer „tiefen Venenthrombose“ sein. Die richtige Reaktion kann lebensrettend sein. Mit einer schmerzlindernden Massage ist es jedenfalls nicht getan.,,0#45#2880487
Document,418,12/09/2011 02:52,86164509,FALSE,http://www.ksta.de/reise/buch-tipp-der-richtige-einstieg-ins-nacktwandern 15938546 12067014.html,Der richtige Einstieg ins Nacktwandern,2884680,Raus aus den Klamotten  rein in den Wald: Das Grundprinzip des Nacktwanderns ist einfach. Wie man sich bekleideten Wanderern gegenüber verhält oder warum man auch einen alten Rucksack Probe tragen sollte  erzählt ein neues Buch.,,0#114#2884680
Document,418,20/09/2011 03:03,137552838,FALSE,http://www.ksta.de/geniessen/in-diesen-restaurants-sind-kinder-willkommen 15951384 12062520.html,In diesen Restaurants sind Kinder willkommen,0,,,0#52
Document,418,29/09/2011 02:00,85460145,FALSE,http://www.ksta.de/koeln/mein-viertel-die-story-jaegerin-des-friesenviertels 15187530 12033934.html,Die Story-Jägerin des Friesenviertels,2875514,Die Kabarettistin Anka Zink beobachtet  registriert  speichert. Bereits seit zehn Jahren sammelt sie Geschichten im Friesenviertel  wo sie wohnt. Für die Serie „Mein Viertel“ nahm die Sprachgewaltige uns mit auf Wanderschaft.,,0#2875514#31
Document,418,29/09/2011 07:59,85793598,FALSE,http://www.ksta.de/koeln/neueroeffnung-kaeufer-stuermen-saturn 15187530 12057692.html,Käufer stürmen Saturn,2875514,Bereits nachts um halb drei Uhr stehen die ersten vor der Tür. Als Saturn an der Maybachstraße um 6 Uhr seine Pforten öffnet  sind es bereits 1.000 Menschen  die gleichzeitig hinein wollen. Der Elektrofachmarkt lockte zur Neueröffnung mit Sonderangeboten.,,0#2875514#31
Document,418,04/10/2011 01:45,85345169,FALSE,http://www.ksta.de/ratgeber/restaurant-kritik-schlemmen-im-rheinauhafen 15189524 11966596.html,Schlemmen im Rheinauhafen,2879925,Im neuen Rheinauhafen gibt es viele Möglichkeiten essen zu gehen. KStA-Restaurant-Kritiker Helmut Gote hat sein Lieblings-Restaurant gefunden und das „Kap am Südkai“ zum „Kap der guten Hoffnung“ erklärt.,,0#2879925#53
Document,418,07/10/2011 09:02,85328593,FALSE,http://www.ksta.de/ratgeber/biokisten-im-test-obst-und-gemuese-frei-haus 15189524 11969710.html,Obst und Gemüse frei Haus,2879925,Aus der Nähe auf den Tisch: Gemüse-Abos und Biokisten sind Alternativen zu Handel  Wochenmarkt und langen Lieferwegen. ksta.de hat sechs Anbieter getestet. Fazit: Der Service war tadellos  bei allen.,,0#2879925#53
Document,418,07/10/2011 09:32,85328635,FALSE,http://www.ksta.de/ratgeber/naturata-der-ganze-laden-passt-in-eine-kiste 15189524 12053140.html,Der ganze Laden passt in eine Kiste,2879925,Herrlich  ich darf den Naturkostladen überfallen. Rein virtuell  versteht sich. Eine simple Kiste voller Grünzeug hätte mich auch irgendwie verzweifelt,,0#2879925#53
Document,418,14/11/2011 04:24,85523366,FALSE,http://www.ksta.de/fitness/-winter-fitness-die-besten-saunen-in-der-region 15976826 11977238.html,Die schönsten Saunen in der Region,2880822,Es wird kalt  wir fliehen in die Sauna. Angebote zum Schwitzen gibt es genug in Köln und der Umgebung: Ob finnische Blockhütte oder indischer Tempel  mit Massagen oder Schwimmbad - das sind die besten Saunen in der Region.,,0#106#2880822
Document,418,21/11/2011 11:35,85465060,FALSE,http://www.ksta.de/koeln/modedesigner-in-koeln-traeume-von-glanz-und-glamour 15187530 12026118.html,Träume von Glanz und Glamour,2875514,Köln ist keine Modestadt  aber die Designerszene lebt und wächst. Der Weg zu einem Zentrum der Haute Couture scheint noch weit. Aber Anne-Kathrin Schmidt ist schon unterwegs. Mit ihrem eigenen Laden hat sie sich einen Mädchentraum erfüllt - so heißt auch,,0#2875514#31
Document,418,22/11/2011 11:51,85336370,FALSE,http://www.ksta.de/psychologie/partnerschaft-wenn-die-beziehung-zu-ende-geht 15938558 12012850.html,Wenn die Beziehung zu Ende geht,2880298,In jeder Beziehung gibt es Streit  das ist normal. Wenn aber beide Partner nicht mehr glücklich sind  kommen Gedanken an eine Trennung hervor. Doch wie erkennt man  ob die Beziehung wirklich am Ende ist oder ob es sich lohnt  für sie zu kämpfen?,,0#2880298#82
Document,418,22/11/2011 11:52,137545824,FALSE,http://www.ksta.de/psychologie/zehn-anzeichen-fuer-eine-kaputte-beziehung 15938558 12012844.html,Zehn Anzeichen für eine kaputte Beziehung,0,,,0#82
Document,418,01/12/2011 03:45,85319805,FALSE,http://www.ksta.de/koeln/architektur-die-freiheit-der-gestaltung 15187530 11965708.html,Die Freiheit der Gestaltung,2875514,Der Architekturfotograf Hand-Georg Esch hat Luftaufnahmen  historische Fotos und Zeichnungen des Kölner Südens in einem 240 Seiten starken Bildband zusammengefasst. 150 Jahre Baugeschichte sind anschaulich und informativ zusammengefasst.,,0#2875514#31
Document,418,05/12/2011 01:12,85406966,FALSE,http://www.ksta.de/koeln/tod-musikszene-trauert-um-hans-knipp 15187530 12021876.html,Musikszene trauert um Hans Knipp,2875514,"Aus seiner Feder stammen Lieder wie „Mer schenken dä Ahl e paar Blömcher"" oder „""Ne Besuch em Zoo“: kölsche Hymnen  die jeder kennt. Nun ist der geniale Texter und Komponist Hans Knipp gestorben.",,0#2875514#31
Document,418,06/12/2011 04:44,85329301,FALSE,http://www.ksta.de/region/hintergrund-komplizierte--berechnung-der-grundsteuer 15189102 12020858.html,Komplizierte  Berechnung der Grundsteuer,2879993,Die Grundsteuer fällt für jede Art von Grundbesitz an unabhängig von den  Einkommensverhältnissen des Eigentümers. Es ist ein kompliziertes Verfahren. Das,,0#34#2879993
Document,418,07/12/2011 02:35,259297010,FALSE,http://www.ksta.de/archiv/erlkoenig-bilder-des-beetle-cabrios 16592382 11862656.html,Erlkönig-Bilder des Beetle Cabrios,0,,,0#41
Document,418,09/12/2011 01:35,85515840,FALSE,http://www.ksta.de/kultur/richard-david-precht--ballerspiele-toeten-die-neugier- 15189520 12016086.html,„Ballerspiele töten die Neugier“,2880191,Der technische Fortschritt ist die größte Herausforderung für Richard David Precht als Vater. Kindern empfiehlt er Langeweile  er selbst schaut gerne den Rüsselfischen im Aquarium zu. Ein Gespräch über Technik und Kindererziehung.,,0#16#2880191
Document,418,13/12/2011 03:16,85404590,FALSE,http://www.ksta.de/koeln/paveier-micky-bruehl-will-eigene-band 15187530 12017048.html,Micky Brühl will eigene Band,2875514,Nach der Session verlässt Micky Brühl die Paveier. Dann unterliegt der Sänger einem halben Jahr einer Singsperre – er will mit einer eigenen Band aber weitermachen. Die kölsche Band sucht dann einen neuen Sänger.,,0#2875514#31
Document,418,21/12/2011 09:24,259305986,FALSE,http://www.ksta.de/gesundheit/viruswarzen-sind-nicht-gefaehrlich---aber-laestig 15938564 11339110.html,Viruswarzen sind nicht gefährlich - aber lästig,2880487,Sie sind lästig  und sie sind ansteckend: Viruswarzen sind zwar harmlos  aber nur schwer loszuwerden. Wer sich eine ...,,0#45#2880487
Document,418,10/01/2012 05:18,85380159,FALSE,http://www.ksta.de/koeln/ebertplatz-es-war-einmal-ein-prachtplatz 15187530 11977556.html,Es war einmal ein Prachtplatz,2875514,Erst in den 1970er Jahren begann die Verschandelung des Ebertplatzes: Davor war er ein schöner Platz und eines der beliebtesten Postkarten-Motive. Auch nach der Umgestaltung versuchten die Anwohner sich mit dem neuen Platz anzufreunden.,,0#2875514#31
Document,418,12/01/2012 08:22,85383695,FALSE,http://www.ksta.de/koeln/rache-rotlichtpate-bedroht-staatsanwalt 15187530 11976542.html,Rotlichtpate bedroht Staatsanwalt,2875514,Seit neun Jahren hat der Kölner Staatsanwalt Hans-Jürgen B. Personenschutz  sein Haus wurde mit Panzerglas zur Festung ausgebaut. Der Jurist hatte den Rotlichtpaten Necati A. verurteilt; der schwor in der Haft Rache.,,0#2875514#31
Document,418,16/01/2012 01:13,87356556,FALSE,http://www.ksta.de/ratgeber/tier-praeparation-das-pottwal-puzzle 15189524 11973464.html,Das Pottwal-Puzzle,2879925,Im November war der Pottwal auf einer Sandbank in der Nordsee angeschwemmt worden  Präparatoren nahmen ihn auseinander  um ihn auszustellen. Doch nun müssen sie das große Pottwal-Puzzle auch wieder zusammensetzen. Im Herbst soll der Riese als Exponat im M,,0#2879925#53
Document,418,16/01/2012 04:21,85656254,FALSE,http://www.ksta.de/koeln/-mein-veedel--mit-marlene-lufen-im-gewirr-der-gassen 15187530 11969618.html,Im Gewirr der Gassen,2875514,„Lövenich hat den Charme eines alten Städtchens  aber diesen Charme muss man finden“  sagt die TV-Moderatorin Marlene Lufen  während wir durch die Gässchen des Veedels schlendern. Diese Behauptung trifft es ziemlich genau  und das in gleich mehrfacher Hin,,0#2875514#31
Document,418,22/01/2012 06:18,86102237,FALSE,http://www.ksta.de/koeln/neu-in-koeln-das-fremde-zuhause 15187530 11967738.html,Das fremde Zuhause,2875514,Jedes Jahr ziehen Zehntausende nach Köln  vor allem junge Menschen strömen in die Domstadt. Viele sind nach ihrem Umzug in die Rheinmetropole erstmal einsam. Ein Stammtisch von Neu-Kölnern versucht dies zu ändern.,,0#2875514#31
Document,418,30/01/2012 03:09,85404137,FALSE,http://www.ksta.de/ratgeber/schule-wenn-sich-lehrer-in-schueler-verlieben 15189524 11964904.html,Wenn sich Lehrer in Schüler verlieben,2879925,Lehrer werden jünger  Schüler reifen schneller - so nähern sie sich an. Emotionale Grenzen werden häufig überschritten  Liebes-Verhältnisse entstehen leichter. Und die Eltern? Bleiben oft ratlos zurück.,,0#2879925#53
Document,418,31/01/2012 03:54,85678735,FALSE,http://www.ksta.de/koeln/narrenkappe-jedem-jeck-sing-moetz 15187530 11962266.html,Jedem Jeck sing Mötz,2875514,Schluss mit der Uniformität. Ein paar kreative  Frauen in Köln haben  sich auf die Herstellung origineller  witzig-frecher Narrenkappen oder  hinreißend schöner Hüte spezialisiert. Bei den Karneval-Fans wächst der Wunsch nach einer individuel,,0#2875514#31
Document,418,03/02/2012 03:24,85316263,FALSE,http://www.ksta.de/restaurant-kritiken/-da-siro--in-suelz-italienische-hausmannskost 16142960 11960718.html,Italienische Hausmannskost,4175682,Im italienischen Restaurant „da Siro“ in Sülz gibt es einige Gerichte  die man getrost auslassen kann. Doch in der Wochenkarte und in den mündlichen Empfehlungen des netten Personals verstecken sich auch viele kulinarische Schätzchen italienischer Hausman,,0#4175682#175
Document,418,08/02/2012 12:25,100407773,FALSE,http://www.ksta.de/wirtschaft/kreise--deutsche-bank-gibt-norisbank-filialen-auf 15187248 11594616.html,Kreise: Deutsche Bank gibt Norisbank-Filialen auf,2885004,Nach der Übernahme der Postbank treibt die Deutsche Bank den Umbau ihrer Privatkundensparte voran. Die bundesweit rund ...,,0#4#2885004
Document,418,15/02/2012 12:05,89828873,FALSE,http://www.ksta.de/koeln/oeffnungszeiten-stadt-und-bahn-zu-karneval 15187530 16246672.html,Stadt und Bahn zu Karneval,2875514,Was machen eigentlich Stadtverwaltung  Bäder  Museen und Banken über Karneval? Und wie komme ich da hin? Eine Übersicht der Öffnungszeiten und die wichtigsten Infos über geänderte Fahrpläne der KVB findet Ihr hier.,,0#2875514#31
Document,418,15/02/2012 10:27,85412439,FALSE,http://www.ksta.de/ratgeber/karneval-ein-kostuem-muss-her--schnell- 15189524 16245524.html,Ein Kostüm muss her! Schnell!,2879925,Wer kurzfristig noch ein Karnevalskostüm für wenig Geld braucht  kann sich mit Haushaltsmaterialen einfach selbst helfen. Wir zeigen Ihnen wie Sie sich ganz schnell in einen Fliegenpilz oder eine Eule verwandeln können.,,0#2879925#53
Document,418,17/02/2012 08:55,85437976,FALSE,http://www.ksta.de/koeln/rosenmontag-der-traktorfahrer-des-prinzen 15187530 16245780.html,Der Traktorfahrer des Prinzen,2875514,Für Volker Hilfert geht ein Traum in Erfüllung. Seit 20 Jahren ist er als Traktorfahrer dabei  am Rosenmontag fährt er den Prinzen. Um 4.15 Uhr werden die Wagen in Braunsfeld aufgestellt. In der Südstadt beginnt für Hilfert dann das Warten.,,0#2875514#31
